order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_city,ship_region,ship_country,order_status,payment_method
7214,1190,296,2024-02-27,2024-03-01,2024-03-05,DHL,98.45,Black-Booth,Vancouver,Nebraska,Canada,Delivered,UPI
7215,4542,299,2025-06-24,2025-06-27,2025-06-25,USPS,56.38,"Reynolds, Harris and Carter",Manchester,South Dakota,UK,Processing,Debit Card
7216,3291,98,2025-03-26,2025-03-30,2025-03-29,USPS,44.58,Holland-Adams,Vancouver,New Jersey,Canada,Processing,Credit Card
7217,2238,28,2025-03-26,2025-04-01,2025-04-02,DHL,96.5,"Johnson, Robinson and Vincent",Manchester,Nevada,UK,Shipped,Debit Card
7218,3452,233,2024-02-20,2024-02-26,2024-02-26,UPS,25.69,Short PLC,Bangalore,New York,India,Shipped,Net Banking
7219,477,260,2026-03-11,2026-03-15,2026-03-12,USPS,43.76,Rodriguez-Wheeler,Vancouver,New Mexico,Canada,Delivered,UPI
7220,2506,338,2023-10-14,2023-10-23,2023-10-18,FedEx,54.84,"Campbell, Cabrera and Brown",Manchester,Virginia,UK,Processing,UPI
7221,3856,63,2023-12-07,2023-12-10,2023-12-11,FedEx,14.11,Fuller Group,New York,Alaska,USA,Delivered,Debit Card
7222,1367,338,2023-09-30,2023-10-06,2023-10-07,FedEx,40.82,"Rodriguez, Russo and Murphy",Manchester,New Mexico,UK,Shipped,Cash
7223,2743,438,2025-03-22,2025-03-30,2025-03-24,DHL,7.17,"Baker, Ibarra and Alvarez",Mumbai,Maryland,India,Processing,UPI
7224,2366,110,2026-04-02,2026-04-11,2026-04-03,USPS,73.39,Holmes and Sons,Manchester,New Mexico,UK,Delivered,Cash
7225,896,254,2023-08-25,2023-09-01,2023-08-28,USPS,43.25,Baker and Sons,Vancouver,Nevada,Canada,Delivered,Net Banking
7226,1750,408,2024-12-03,2024-12-12,2024-12-08,FedEx,91.58,"Watson, Mccarthy and Kennedy",Chicago,New Hampshire,USA,Processing,Net Banking
7227,1918,332,2026-01-24,2026-01-27,2026-01-26,FedEx,49.19,Johnson-Stokes,Vancouver,Indiana,Canada,Shipped,Net Banking
7228,3585,415,2025-01-07,2025-01-14,2025-01-09,FedEx,58.83,"Parks, Ortiz and Lopez",Bangalore,Texas,India,Processing,Net Banking
7229,440,165,2025-07-17,2025-07-25,2025-07-20,UPS,24.63,"Powell, Rose and Cook",Seattle,Alaska,USA,Shipped,Debit Card
7230,731,393,2025-07-22,2025-08-01,2025-07-28,USPS,71.47,Miller-Mathis,Mumbai,Arkansas,India,Processing,Net Banking
7231,1836,50,2026-07-13,2026-07-21,2026-07-15,UPS,42.17,"Dunlap, Pugh and Greene",London,Ohio,UK,Delivered,Credit Card
7232,1003,170,2024-07-28,2024-08-05,2024-08-04,UPS,90.77,Nielsen-Huffman,Bangalore,Washington,India,Delivered,Credit Card
7233,377,228,2025-12-24,2026-01-01,2025-12-28,USPS,18.4,Lopez Group,Vancouver,Delaware,Canada,Delivered,UPI
7234,2379,69,2024-08-19,2024-08-22,2024-08-25,USPS,42.29,"Newman, Meyer and Evans",Seattle,Mississippi,USA,Processing,Debit Card
7235,3850,85,2026-06-01,2026-06-10,2026-06-03,FedEx,79.14,"Doyle, Clark and Gentry",London,Connecticut,UK,Processing,Credit Card
7236,2317,290,2025-09-03,2025-09-13,2025-09-10,FedEx,57.22,"Griffin, Cook and Steele",Vancouver,Nebraska,Canada,Delivered,Cash
7237,1035,238,2023-08-10,2023-08-14,2023-08-16,UPS,76.26,"Jones, Williams and Lang",London,New York,UK,Processing,UPI
7238,4307,87,2025-04-11,2025-04-16,2025-04-15,DHL,24.94,Wilson-Johnson,Toronto,Tennessee,Canada,Processing,UPI
7239,3541,120,2025-05-16,2025-05-24,2025-05-20,USPS,65.5,Crawford Group,Chicago,Louisiana,USA,Delivered,UPI
7240,2295,242,2025-10-19,2025-10-25,2025-10-26,DHL,48.78,"Becker, Turner and Schmidt",Vancouver,Indiana,Canada,Shipped,Net Banking
7241,1516,230,2024-09-12,2024-09-19,2024-09-18,FedEx,88.21,Trujillo and Sons,Toronto,North Carolina,Canada,Processing,Cash
7242,4424,14,2024-08-21,2024-08-31,2024-08-22,UPS,45.28,Ford-Reynolds,Hyderabad,North Dakota,India,Processing,Credit Card
7243,1188,371,2024-12-14,2024-12-18,2024-12-17,UPS,83.92,Vaughn-Smith,Manchester,Texas,UK,Shipped,Debit Card
7244,4826,350,2024-10-17,2024-10-27,2024-10-21,FedEx,28.8,"Anderson, Lopez and Brown",New York,Kentucky,USA,Processing,UPI
7245,4428,274,2023-08-07,2023-08-16,2023-08-08,DHL,23.49,Camacho PLC,Bangalore,Illinois,India,Delivered,UPI
7246,4617,386,2025-09-16,2025-09-19,2025-09-20,USPS,47.92,"Hartman, Lara and Scott",Hyderabad,Kansas,India,Shipped,UPI
7247,4105,147,2023-11-28,2023-12-01,2023-12-05,UPS,11.44,Manning-Nguyen,New York,Nevada,USA,Delivered,Cash
7248,4726,249,2026-03-18,2026-03-26,2026-03-22,FedEx,69.49,Vaughan-Mcknight,Toronto,North Carolina,Canada,Shipped,Net Banking
7249,3199,352,2023-09-25,2023-10-05,2023-09-30,UPS,51.87,"Hopkins, Santana and Barajas",Mumbai,Oklahoma,India,Processing,Debit Card
7250,3184,327,2026-01-20,2026-01-23,2026-01-27,USPS,74.92,Gonzalez and Sons,Toronto,Indiana,Canada,Processing,Cash
7251,1499,417,2026-03-20,2026-03-23,2026-03-24,UPS,54.43,Sims-Watson,Mumbai,Arizona,India,Delivered,Credit Card
7252,1551,207,2023-07-30,2023-08-04,2023-08-02,UPS,12.77,Moore-Harvey,Chicago,Virginia,USA,Shipped,Debit Card
7253,3101,134,2023-10-15,2023-10-24,2023-10-19,DHL,44.06,"Ward, Clark and Barr",Manchester,Delaware,UK,Delivered,Debit Card
7254,1185,480,2023-09-19,2023-09-27,2023-09-20,USPS,49.28,"Meza, Barrett and Morales",Manchester,Florida,UK,Processing,Cash
7255,2359,257,2024-05-22,2024-05-25,2024-05-29,DHL,50.52,Chung and Sons,Manchester,Iowa,UK,Delivered,Credit Card
7256,234,66,2024-08-07,2024-08-12,2024-08-09,USPS,87.23,Gomez-Costa,London,Minnesota,UK,Delivered,UPI
7257,1439,436,2024-08-06,2024-08-13,2024-08-08,UPS,91.48,Harper-Watkins,Seattle,Alaska,USA,Shipped,Debit Card
7258,2233,312,2025-01-21,2025-01-26,2025-01-26,USPS,62.66,Brock Ltd,London,Louisiana,UK,Shipped,UPI
7259,4028,115,2025-07-11,2025-07-19,2025-07-13,FedEx,21.7,Johnson and Sons,Vancouver,Indiana,Canada,Delivered,Credit Card
7260,3972,71,2026-03-24,2026-03-28,2026-03-31,DHL,41.5,Lewis-Hansen,London,Rhode Island,UK,Delivered,Debit Card
7261,1230,138,2024-12-10,2024-12-20,2024-12-16,UPS,65.88,Carter and Sons,Seattle,Alabama,USA,Processing,Credit Card
7262,1940,401,2023-11-21,2023-11-27,2023-11-25,USPS,56.06,"Taylor, Williams and Barajas",Seattle,Texas,USA,Delivered,Cash
7263,3351,143,2025-03-11,2025-03-16,2025-03-16,DHL,36.03,Morton Inc,Mumbai,North Dakota,India,Delivered,Net Banking
7264,4807,97,2024-11-01,2024-11-06,2024-11-08,UPS,67.52,Casey Inc,Seattle,North Dakota,USA,Shipped,UPI
7265,4854,63,2025-12-19,2025-12-25,2025-12-20,FedEx,53.62,Blankenship LLC,Toronto,Kansas,Canada,Shipped,Net Banking
7266,449,144,2024-10-26,2024-10-30,2024-10-31,DHL,5.17,Fletcher-Robinson,Bangalore,North Dakota,India,Shipped,UPI
7267,808,192,2025-10-01,2025-10-05,2025-10-02,UPS,32.31,Avila-Washington,Hyderabad,Minnesota,India,Delivered,Debit Card
7268,4728,191,2025-06-16,2025-06-19,2025-06-17,UPS,21.99,"Shepherd, Pugh and Hernandez",Seattle,Indiana,USA,Processing,Debit Card
7269,992,112,2024-12-15,2024-12-20,2024-12-21,DHL,98.2,"Murphy, Fox and Garcia",London,South Dakota,UK,Shipped,Debit Card
7270,2597,19,2023-12-01,2023-12-06,2023-12-03,DHL,79.25,Tucker Ltd,Chicago,Ohio,USA,Processing,Credit Card
7271,3216,435,2024-05-09,2024-05-13,2024-05-10,DHL,26.25,"Berg, Kim and Hill",Chicago,Wisconsin,USA,Delivered,Credit Card
7272,1,169,2024-02-12,2024-02-22,2024-02-17,FedEx,80.85,Parrish-Garcia,London,Pennsylvania,UK,Processing,Debit Card
7273,2652,431,2025-01-06,2025-01-10,2025-01-12,USPS,94.67,Diaz-Owens,London,Idaho,UK,Processing,Credit Card
7274,3978,209,2025-05-03,2025-05-09,2025-05-04,FedEx,15.26,"Logan, Stanley and Miller",Chicago,Wyoming,USA,Shipped,Debit Card
7275,934,417,2024-12-29,2025-01-07,2025-01-04,FedEx,68.43,Sanchez PLC,Toronto,Pennsylvania,Canada,Delivered,Credit Card
7276,2472,346,2024-01-31,2024-02-05,2024-02-07,DHL,68.13,Luna-Phelps,New York,Oregon,USA,Shipped,Debit Card
7277,244,323,2026-03-13,2026-03-16,2026-03-18,UPS,72.03,Green-Shaw,Mumbai,Michigan,India,Delivered,Net Banking
7278,3016,75,2025-03-16,2025-03-22,2025-03-21,DHL,98.69,"Lloyd, Smith and Erickson",Toronto,Connecticut,Canada,Processing,Debit Card
7279,421,381,2024-10-21,2024-10-29,2024-10-25,USPS,63.79,"Campbell, Stevenson and Dyer",Manchester,North Carolina,UK,Delivered,Net Banking
7280,3643,485,2024-12-09,2024-12-13,2024-12-11,DHL,71.99,Dixon and Sons,Vancouver,West Virginia,Canada,Delivered,Debit Card
7281,179,179,2026-05-04,2026-05-14,2026-05-06,UPS,66.62,Russell-Roberts,London,Kentucky,UK,Delivered,UPI
7282,4779,233,2024-07-25,2024-07-28,2024-07-29,USPS,57.83,Wallace Group,Hyderabad,Michigan,India,Processing,Cash
7283,3872,494,2026-02-02,2026-02-11,2026-02-09,UPS,94.48,Bowers-Guzman,Chicago,Mississippi,USA,Delivered,Debit Card
7284,1155,279,2024-06-13,2024-06-21,2024-06-16,FedEx,18.44,Romero-Miller,New York,Mississippi,USA,Delivered,Net Banking
7285,3197,403,2023-10-27,2023-11-03,2023-10-30,DHL,80.68,"Anderson, Hernandez and Gonzales",Seattle,North Carolina,USA,Processing,Debit Card
7286,1360,176,2024-12-16,2024-12-23,2024-12-21,FedEx,43.71,Saunders-Hayes,Chicago,Maryland,USA,Shipped,UPI
7287,4996,279,2025-09-01,2025-09-06,2025-09-07,DHL,90.53,Watson-Russo,Toronto,New York,Canada,Delivered,UPI
7288,3560,155,2025-02-16,2025-02-26,2025-02-22,UPS,60.26,"Wilson, Robinson and West",New York,Maine,USA,Delivered,Net Banking
7289,4616,263,2024-10-13,2024-10-17,2024-10-16,DHL,95.67,"Burnett, Wright and Carlson",Hyderabad,West Virginia,India,Shipped,Debit Card
7290,1573,279,2026-03-05,2026-03-12,2026-03-12,UPS,44.66,Snyder Ltd,Hyderabad,Arizona,India,Shipped,Cash
7291,4177,334,2024-10-07,2024-10-13,2024-10-09,UPS,91.41,Greene-Mitchell,Seattle,Michigan,USA,Delivered,Cash
7292,2793,353,2024-11-16,2024-11-21,2024-11-17,DHL,37.11,"Mclaughlin, Murray and Baker",Manchester,Oregon,UK,Processing,Credit Card
7293,1550,133,2024-01-02,2024-01-09,2024-01-03,USPS,38.86,Anderson-Byrd,Manchester,Nevada,UK,Processing,UPI
7294,647,299,2025-01-02,2025-01-12,2025-01-08,DHL,94.6,"Bruce, Wilson and Rivera",London,Nebraska,UK,Shipped,UPI
7295,2465,444,2026-01-18,2026-01-23,2026-01-25,DHL,31.6,Valenzuela-Conrad,Chicago,Iowa,USA,Shipped,UPI
7296,4937,45,2025-06-21,2025-06-26,2025-06-28,FedEx,81.59,Baker-Navarro,Hyderabad,Nevada,India,Processing,Cash
7297,2334,476,2023-08-24,2023-08-31,2023-08-27,UPS,18.36,Martinez-Moore,Hyderabad,Missouri,India,Processing,Cash
7298,2745,342,2024-03-16,2024-03-26,2024-03-23,USPS,95.28,Frazier Group,London,New York,UK,Processing,Net Banking
7299,1799,2,2025-02-01,2025-02-08,2025-02-06,FedEx,58.92,Mcmahon LLC,Manchester,Illinois,UK,Shipped,Net Banking
7300,4354,334,2024-01-14,2024-01-23,2024-01-20,USPS,23.74,"Harris, Garcia and Escobar",London,Vermont,UK,Processing,Debit Card
7301,4148,344,2026-04-07,2026-04-11,2026-04-08,DHL,14.72,Morgan LLC,London,Arkansas,UK,Delivered,Credit Card
7302,4129,303,2024-12-26,2025-01-02,2024-12-30,FedEx,96.35,Tyler LLC,Hyderabad,Oklahoma,India,Shipped,Net Banking
7303,3025,425,2025-01-25,2025-02-02,2025-01-29,USPS,87.44,Barron-Cox,Mumbai,South Carolina,India,Delivered,Credit Card
7304,2420,421,2025-05-28,2025-06-03,2025-05-30,FedEx,38.1,Coleman PLC,London,Idaho,UK,Shipped,Credit Card
7305,3756,342,2026-05-18,2026-05-26,2026-05-25,DHL,85.69,Watson Ltd,Manchester,Indiana,UK,Shipped,Net Banking
7306,3630,108,2025-08-12,2025-08-20,2025-08-17,UPS,73.58,Perry-Brown,Mumbai,Vermont,India,Processing,Net Banking
7307,1218,189,2026-02-28,2026-03-10,2026-03-07,FedEx,67.39,Turner Ltd,Vancouver,Minnesota,Canada,Delivered,Net Banking
7308,2982,214,2026-01-09,2026-01-18,2026-01-16,USPS,34.44,Shaw Ltd,Manchester,Colorado,UK,Shipped,Debit Card
7309,1996,197,2023-10-09,2023-10-17,2023-10-12,USPS,16.0,Miller Inc,Toronto,Maine,Canada,Delivered,Net Banking
7310,4673,422,2025-02-17,2025-02-26,2025-02-21,UPS,31.67,"Ruiz, Morris and Moore",Toronto,Michigan,Canada,Processing,Net Banking
7311,1265,117,2026-03-21,2026-03-28,2026-03-24,UPS,52.81,"Bryant, Hall and Myers",Bangalore,Virginia,India,Shipped,Credit Card
7312,2824,213,2025-03-10,2025-03-15,2025-03-16,DHL,47.18,"Maldonado, Sanchez and Jones",Bangalore,Arizona,India,Processing,UPI
7313,567,256,2026-06-13,2026-06-19,2026-06-15,FedEx,16.0,Mills PLC,Bangalore,Nebraska,India,Shipped,Cash
7314,3482,245,2025-09-16,2025-09-25,2025-09-23,UPS,31.86,Lucas-Johnson,New York,Ohio,USA,Shipped,Credit Card
7315,1679,169,2023-12-06,2023-12-10,2023-12-10,FedEx,64.63,Watson-Farmer,Manchester,Arizona,UK,Shipped,Credit Card
7316,4189,434,2024-05-23,2024-05-30,2024-05-27,USPS,5.59,Davis LLC,Manchester,Rhode Island,UK,Processing,UPI
7317,3702,462,2024-06-04,2024-06-13,2024-06-07,UPS,85.94,Martin LLC,Toronto,Idaho,Canada,Delivered,Debit Card
7318,2320,67,2023-10-06,2023-10-15,2023-10-10,USPS,14.36,"Erickson, Parks and Gross",Hyderabad,Arizona,India,Processing,Debit Card
7319,715,234,2024-06-24,2024-06-30,2024-06-28,USPS,44.78,Sanchez-Matthews,Vancouver,Oregon,Canada,Delivered,Cash
7320,458,194,2024-05-05,2024-05-08,2024-05-09,USPS,76.99,"Caldwell, Young and Castro",Bangalore,Alabama,India,Processing,Debit Card
7321,3388,192,2025-06-17,2025-06-27,2025-06-21,USPS,71.34,Acevedo Inc,New York,North Dakota,USA,Shipped,UPI
7322,3847,322,2025-12-08,2025-12-12,2025-12-12,UPS,19.99,"Lewis, Phillips and Cisneros",London,Ohio,UK,Delivered,Debit Card
7323,1604,131,2025-06-20,2025-06-27,2025-06-27,UPS,30.33,Mullins Group,Manchester,North Dakota,UK,Shipped,Cash
7324,716,234,2025-06-25,2025-07-04,2025-06-28,FedEx,33.62,Wright-Macias,Bangalore,Nevada,India,Processing,Credit Card
7325,212,297,2024-02-17,2024-02-25,2024-02-23,UPS,24.35,Stephens LLC,Toronto,West Virginia,Canada,Processing,Credit Card
7326,4024,7,2025-09-26,2025-10-02,2025-10-02,FedEx,38.32,Lopez and Sons,Mumbai,Vermont,India,Shipped,Net Banking
7327,78,175,2025-04-11,2025-04-17,2025-04-18,FedEx,55.62,Castillo-Hernandez,Mumbai,Nevada,India,Shipped,Credit Card
7328,4911,275,2025-04-24,2025-04-30,2025-04-29,USPS,59.02,Charles-Scott,Toronto,Maryland,Canada,Processing,Debit Card
7329,2520,317,2026-04-25,2026-05-03,2026-04-29,FedEx,85.03,Miranda and Sons,Seattle,Oklahoma,USA,Delivered,Cash
7330,4820,226,2025-08-29,2025-09-06,2025-09-03,FedEx,93.66,Russell-Ramos,Toronto,Rhode Island,Canada,Delivered,UPI
7331,2195,51,2026-04-29,2026-05-08,2026-04-30,FedEx,24.11,"Davis, Steele and Wells",Vancouver,Massachusetts,Canada,Delivered,Net Banking
7332,1647,168,2024-11-03,2024-11-10,2024-11-08,USPS,13.37,"Knight, Collins and Fox",London,Louisiana,UK,Delivered,UPI
7333,4219,403,2026-05-19,2026-05-22,2026-05-24,USPS,90.0,Randolph-Scott,New York,Colorado,USA,Processing,Cash
7334,4283,364,2026-02-24,2026-03-06,2026-02-27,UPS,33.51,"Jensen, Rogers and Davis",London,Indiana,UK,Processing,Debit Card
7335,4110,236,2024-12-12,2024-12-16,2024-12-19,UPS,48.55,Powell-Valdez,Mumbai,Michigan,India,Processing,Debit Card
7336,2772,343,2024-05-22,2024-05-29,2024-05-29,DHL,79.81,Smith-Hernandez,Manchester,South Carolina,UK,Processing,Cash
7337,191,176,2025-03-02,2025-03-12,2025-03-09,FedEx,96.35,Bradford PLC,Mumbai,Pennsylvania,India,Processing,Cash
7338,2641,68,2025-02-24,2025-03-05,2025-02-25,USPS,65.81,"Price, Barnes and Ferrell",Manchester,Louisiana,UK,Delivered,UPI
7339,3013,376,2025-10-06,2025-10-15,2025-10-10,UPS,9.47,Stanley PLC,Bangalore,California,India,Delivered,Debit Card
7340,4235,470,2024-04-30,2024-05-04,2024-05-04,USPS,26.72,"Harrington, Thomas and Ortega",Bangalore,Florida,India,Delivered,Net Banking
7341,1986,101,2026-04-27,2026-05-03,2026-05-04,UPS,42.47,"Taylor, Reyes and Henry",Manchester,South Dakota,UK,Processing,UPI
7342,3666,21,2024-05-06,2024-05-09,2024-05-13,FedEx,84.94,Mcdonald and Sons,New York,Arkansas,USA,Delivered,UPI
7343,1674,62,2025-08-15,2025-08-24,2025-08-17,DHL,43.49,"Ayala, Brown and Hughes",Hyderabad,Virginia,India,Delivered,Debit Card
7344,2146,418,2023-10-30,2023-11-05,2023-11-01,FedEx,78.57,"Gutierrez, Gillespie and Mann",Manchester,Indiana,UK,Delivered,Credit Card
7345,2644,250,2025-10-09,2025-10-16,2025-10-14,UPS,65.79,Mason-Williams,Hyderabad,Massachusetts,India,Shipped,Credit Card
7346,3113,259,2024-09-07,2024-09-12,2024-09-12,USPS,8.16,Silva-Parks,Toronto,Michigan,Canada,Shipped,UPI
7347,3289,159,2024-12-09,2024-12-17,2024-12-16,FedEx,49.69,Bates-Pearson,Hyderabad,Utah,India,Processing,Cash
7348,456,245,2026-05-22,2026-05-25,2026-05-23,USPS,49.16,Shaw-Hoffman,Toronto,Mississippi,Canada,Shipped,Debit Card
7349,2646,415,2023-07-26,2023-08-01,2023-07-29,FedEx,43.62,Rogers-Atkinson,Manchester,Arkansas,UK,Processing,Credit Card
7350,2972,450,2024-02-12,2024-02-21,2024-02-14,FedEx,43.74,"Goodman, Pearson and Green",Bangalore,Montana,India,Delivered,Credit Card
7351,646,433,2024-08-22,2024-08-28,2024-08-28,FedEx,22.08,Lewis-Perry,Hyderabad,Rhode Island,India,Delivered,Debit Card
7352,3270,255,2024-07-05,2024-07-10,2024-07-09,UPS,99.84,Johnson-Jenkins,Manchester,Hawaii,UK,Delivered,Cash
7353,708,211,2024-08-22,2024-08-25,2024-08-24,UPS,73.83,Lee-King,London,Nevada,UK,Shipped,Debit Card
7354,360,205,2024-08-19,2024-08-24,2024-08-24,DHL,17.98,Brown and Sons,London,Idaho,UK,Processing,UPI
7355,817,322,2023-12-06,2023-12-10,2023-12-12,UPS,11.93,"Reynolds, Wright and Baldwin",Toronto,Utah,Canada,Delivered,UPI
7356,2019,325,2025-02-14,2025-02-23,2025-02-18,UPS,23.44,Wright Inc,Manchester,Florida,UK,Processing,UPI
7357,3168,194,2026-03-30,2026-04-09,2026-04-03,UPS,10.17,Armstrong PLC,Toronto,Oregon,Canada,Delivered,Net Banking
7358,1711,242,2025-01-12,2025-01-15,2025-01-14,DHL,85.48,"Smith, Peterson and Brooks",Vancouver,Texas,Canada,Shipped,Debit Card
7359,4159,340,2023-12-27,2024-01-04,2023-12-28,USPS,7.91,Stewart PLC,Bangalore,Kansas,India,Shipped,UPI
7360,2854,130,2024-11-30,2024-12-05,2024-12-05,USPS,64.72,"Miller, Baker and Lopez",Bangalore,Arkansas,India,Delivered,Credit Card
7361,385,298,2024-05-06,2024-05-13,2024-05-08,DHL,70.17,"Hart, Parrish and Alvarez",New York,Idaho,USA,Shipped,Cash
7362,2163,382,2025-05-10,2025-05-16,2025-05-11,USPS,83.13,"Carney, Lopez and Burns",Chicago,Nebraska,USA,Processing,Credit Card
7363,3840,189,2026-01-26,2026-02-01,2026-01-31,DHL,77.81,"Williams, Ramirez and Clark",Mumbai,Vermont,India,Shipped,Net Banking
7364,74,490,2025-11-20,2025-11-23,2025-11-27,USPS,8.78,Morales Ltd,London,Connecticut,UK,Processing,Debit Card
7365,4934,211,2025-09-15,2025-09-23,2025-09-18,UPS,79.31,Doyle Group,London,South Carolina,UK,Processing,Credit Card
7366,3008,112,2023-09-28,2023-10-07,2023-09-30,FedEx,93.9,Hernandez-Morrison,Manchester,Arizona,UK,Processing,Net Banking
7367,4059,258,2025-10-21,2025-10-24,2025-10-24,DHL,64.87,Stevens-Roberson,Toronto,Louisiana,Canada,Processing,UPI
7368,2052,179,2024-10-23,2024-10-28,2024-10-28,UPS,94.71,Cox-George,Bangalore,Pennsylvania,India,Processing,Credit Card
7369,2352,280,2024-12-22,2024-12-25,2024-12-27,DHL,59.32,Smith-White,Vancouver,Florida,Canada,Delivered,Cash
7370,4695,104,2026-03-06,2026-03-10,2026-03-13,USPS,41.94,Davis-Wilson,New York,South Carolina,USA,Processing,Net Banking
7371,4927,374,2024-10-15,2024-10-22,2024-10-22,DHL,85.33,Berger-Gordon,Toronto,Indiana,Canada,Shipped,UPI
7372,4081,33,2024-05-18,2024-05-25,2024-05-19,DHL,96.66,Dunlap-Smith,Vancouver,Arizona,Canada,Processing,Credit Card
7373,246,168,2025-08-12,2025-08-21,2025-08-16,USPS,90.91,"Prince, Ball and Martinez",Hyderabad,New Mexico,India,Shipped,Net Banking
7374,1787,478,2023-09-23,2023-09-26,2023-09-25,USPS,37.02,Smith and Sons,Manchester,Nevada,UK,Delivered,UPI
7375,3937,283,2024-02-25,2024-03-05,2024-02-29,UPS,45.52,Pierce-Bryant,Vancouver,Connecticut,Canada,Delivered,Debit Card
7376,1190,444,2024-12-30,2025-01-03,2024-12-31,DHL,58.36,Rodriguez-Murillo,Bangalore,Illinois,India,Delivered,UPI
7377,2251,248,2024-07-28,2024-08-04,2024-07-31,DHL,11.3,Campbell Inc,Chicago,Georgia,USA,Processing,Net Banking
7378,4201,105,2026-02-23,2026-02-28,2026-02-27,FedEx,53.55,Campbell-Marsh,Toronto,Florida,Canada,Delivered,Net Banking
7379,898,15,2024-04-27,2024-05-05,2024-05-02,UPS,23.75,Jenkins-Sanders,Toronto,Nebraska,Canada,Processing,Cash
7380,4175,11,2023-09-28,2023-10-05,2023-10-02,USPS,79.73,Harris Inc,Hyderabad,Idaho,India,Delivered,Debit Card
7381,2234,98,2025-04-25,2025-05-05,2025-04-28,USPS,17.73,Dixon-Barnes,Seattle,Minnesota,USA,Processing,Net Banking
7382,3656,482,2024-03-05,2024-03-09,2024-03-10,FedEx,30.5,Nguyen-Morgan,London,Kentucky,UK,Shipped,Net Banking
7383,3816,428,2025-05-06,2025-05-10,2025-05-10,DHL,63.47,Shannon Ltd,Hyderabad,New Jersey,India,Delivered,Cash
7384,414,305,2024-08-01,2024-08-10,2024-08-03,FedEx,13.88,"Snow, Burgess and Thomas",Vancouver,Montana,Canada,Processing,Cash
7385,537,290,2024-11-21,2024-11-26,2024-11-26,DHL,78.42,Smith LLC,Mumbai,Delaware,India,Processing,UPI
7386,301,429,2026-06-21,2026-06-26,2026-06-25,UPS,36.62,"Freeman, Simmons and Smith",Chicago,Nevada,USA,Processing,Cash
7387,4642,238,2025-07-10,2025-07-17,2025-07-16,DHL,10.77,Mata Inc,Bangalore,California,India,Processing,UPI
7388,4495,149,2026-07-11,2026-07-16,2026-07-18,DHL,64.71,Atkinson Group,New York,North Dakota,USA,Processing,Debit Card
7389,4127,254,2026-06-26,2026-07-05,2026-06-30,USPS,35.0,Patrick and Sons,Manchester,Rhode Island,UK,Processing,Net Banking
7390,3351,287,2025-02-08,2025-02-12,2025-02-11,UPS,68.88,"Lara, Wolf and Ellison",London,Illinois,UK,Delivered,Debit Card
7391,1662,251,2023-08-17,2023-08-23,2023-08-19,DHL,84.74,Nelson-Campbell,Bangalore,South Dakota,India,Processing,Credit Card
7392,4921,326,2026-01-13,2026-01-20,2026-01-16,UPS,7.27,Donaldson-Pitts,London,Vermont,UK,Shipped,Debit Card
7393,3831,120,2025-05-03,2025-05-11,2025-05-08,UPS,13.84,Roth-Kemp,Chicago,Michigan,USA,Shipped,Cash
7394,3507,419,2026-01-11,2026-01-18,2026-01-17,USPS,12.53,Thomas Inc,London,Maine,UK,Delivered,Credit Card
7395,2566,76,2025-10-20,2025-10-30,2025-10-21,FedEx,40.78,Hernandez and Sons,Seattle,Iowa,USA,Shipped,Net Banking
7396,3053,78,2025-03-29,2025-04-02,2025-04-04,DHL,43.52,Gutierrez-Rice,Hyderabad,Utah,India,Shipped,UPI
7397,1794,237,2024-12-23,2025-01-01,2024-12-30,UPS,73.7,"Rivera, Rodriguez and Johnson",Mumbai,South Dakota,India,Delivered,Net Banking
7398,3430,473,2023-09-14,2023-09-22,2023-09-17,USPS,79.34,Chase Ltd,Manchester,Maryland,UK,Delivered,Debit Card
7399,3608,498,2023-10-31,2023-11-03,2023-11-04,FedEx,58.77,"Torres, Gordon and Maxwell",Seattle,Massachusetts,USA,Shipped,UPI
7400,3962,398,2023-12-23,2023-12-31,2023-12-25,USPS,57.79,"Walker, Mitchell and Hampton",Bangalore,Arkansas,India,Processing,Debit Card
7401,3760,48,2024-08-10,2024-08-14,2024-08-14,DHL,86.1,Harris-Young,Chicago,Iowa,USA,Processing,Net Banking
